timestamp,plot_id,cycle_id,crop,variety,environment,variable,value,unit,source,method,measurement_method,quality,uncertainty,provenance,source_type,observation_type
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,air_temperature,19.9,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,relative_humidity,72.9,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,vpd,2.2,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,solar_radiation,550.9,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,co2,420.9,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,lai,2.8,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,biomass,250.9,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,soil_water_content,1.18,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,yield,1.6,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,fruit_weight,55.9,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,air_temperature,20.2,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,relative_humidity,73.2,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,vpd,2.5,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,solar_radiation,551.2,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,co2,421.2,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,lai,3.1,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,biomass,251.2,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,soil_water_content,1.48,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,yield,1.9,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,fruit_weight,56.2,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,air_temperature,20.5,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,relative_humidity,73.5,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,vpd,2.8,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,solar_radiation,551.5,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,co2,421.5,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,lai,3.4,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,biomass,251.5,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,soil_water_content,1.78,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,yield,2.2,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T06:00:00+00:00,plot_14705,cycle_2,lettuce,,GREENHOUSE,fruit_weight,56.5,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,air_temperature,19.45,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,relative_humidity,72.45,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,vpd,1.75,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,solar_radiation,550.45,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,co2,420.45,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,lai,2.35,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,biomass,250.45,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,soil_water_content,0.73,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,yield,1.15,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,fruit_weight,55.45,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,air_temperature,19.75,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,relative_humidity,72.75,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,vpd,2.05,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,solar_radiation,550.75,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,co2,420.75,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,lai,2.65,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,biomass,250.75,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,soil_water_content,1.03,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,yield,1.45,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T15:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,fruit_weight,55.75,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,air_temperature,20.05,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,relative_humidity,73.05,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,vpd,2.35,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,solar_radiation,551.05,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,co2,421.05,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,lai,2.95,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,biomass,251.05,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,soil_water_content,1.33,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,yield,1.75,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T21:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,fruit_weight,56.05,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,air_temperature,20.35,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,relative_humidity,73.35,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,vpd,2.65,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,solar_radiation,551.35,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,co2,421.35,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,lai,3.25,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,biomass,251.35,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,soil_water_content,1.63,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,yield,2.05,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T03:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,fruit_weight,56.35,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,air_temperature,20.65,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,relative_humidity,73.65,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,vpd,2.95,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,solar_radiation,551.65,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,co2,421.65,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,lai,3.55,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,biomass,251.65,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,soil_water_content,1.93,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,yield,2.35,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T09:00:00+00:00,plot_40811,cycle_pepper_1,pepper,Lamuyo,GREENHOUSE,fruit_weight,56.65,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,air_temperature,19.6,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,relative_humidity,72.6,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,vpd,1.9,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,solar_radiation,550.6,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,co2,420.6,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,lai,2.5,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,biomass,250.6,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,soil_water_content,0.88,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,yield,1.3,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T12:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,fruit_weight,55.6,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,air_temperature,19.9,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,relative_humidity,72.9,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,vpd,2.2,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,solar_radiation,550.9,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,co2,420.9,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,lai,2.8,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,biomass,250.9,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,soil_water_content,1.18,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,yield,1.6,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-01T18:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,fruit_weight,55.9,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,air_temperature,20.2,degC,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,relative_humidity,73.2,%,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,vpd,2.5,kPa,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,solar_radiation,551.2,W_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,co2,421.2,ppm,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,lai,3.1,m2_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,biomass,251.2,g_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,soil_water_content,1.48,m3_m-3,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,yield,1.9,kg_m-2,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
2026-01-02T00:00:00+00:00,plot_30412,cycle_grape_1,grape,Monastrell,OUTDOOR,fruit_weight,56.2,g,synthetic_real_data_substitute,,synthetic_model,VALID,0.05,SIMULATED_REAL_DATA_SUBSTITUTE,synthetic,continuous
